Year,Round,Circuit,Driver,Team,SubSession,LapTime_s,GridPosition,Sector1_s,Sector2_s,Sector3_s,TyreLife,Compound,FreshTyre,SpeedI1,SpeedI2,SpeedFL,SpeedST,AirTemp_C,TrackTemp_C,Humidity_pct,Pressure_hPa,WindSpeed_ms,Rainfall,SubSession_ord,Wet
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,PER,Red Bull Racing,Q2,76.631,3.0,26.633,17.412,32.586,5.0,SOFT,False,288.0,320.0,307.0,325.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,ALO,Aston Martin,Q2,76.71,10.0,26.576999999999998,17.457,32.676,4.0,SOFT,True,284.0,317.0,306.0,322.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,NOR,McLaren,Q2,76.75,4.0,26.433,17.492,32.825,2.0,SOFT,True,287.0,312.0,305.0,322.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,STR,Aston Martin,Q2,76.78,9.0,26.446,17.446,32.888,4.0,SOFT,True,284.0,319.0,306.0,323.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,TSU,RB,Q2,76.791,8.0,26.558,17.519,32.714,2.0,SOFT,True,285.0,317.0,305.0,322.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,RUS,Mercedes,Q2,76.901,7.0,26.644,17.568,32.689,3.0,SOFT,True,286.0,312.0,306.0,318.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,HAM,Mercedes,Q2,76.96,11.0,26.72,17.476,32.764,2.0,SOFT,True,287.0,315.0,307.0,319.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,ALB,Williams,Q2,77.167,12.0,26.685,17.546,32.936,2.0,SOFT,True,287.0,318.0,306.0,322.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,BOT,Kick Sauber,Q2,77.34,13.0,26.77,17.604,32.966,2.0,SOFT,True,286.0,319.0,302.0,319.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,MAG,Haas F1 Team,Q2,77.427,14.0,26.768,17.575,33.084,2.0,SOFT,True,288.0,320.0,306.0,325.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,OCO,Alpine,Q2,77.697,15.0,26.899,17.581,33.217,6.0,SOFT,True,287.0,322.0,308.0,323.0,18.8,34.6,54.0,1024.0,1.4,0.0,2,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,VER,Red Bull Racing,Q3,75.915,1.0,26.262,17.315,32.338,2.0,SOFT,True,288.0,320.0,305.0,326.0,18.8,34.6,54.0,1024.0,1.4,0.0,3,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,SAI,Ferrari,Q3,76.185,2.0,26.222,17.434,32.529,2.0,SOFT,True,288.0,318.0,306.0,323.0,18.8,34.6,54.0,1024.0,1.4,0.0,3,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,PER,Red Bull Racing,Q3,76.274,3.0,26.467,17.289,32.518,2.0,SOFT,True,290.0,322.0,304.0,327.0,18.8,34.6,54.0,1024.0,1.4,0.0,3,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,NOR,McLaren,Q3,76.315,4.0,26.393,17.367,32.555,2.0,SOFT,True,287.0,315.0,304.0,320.0,18.8,34.6,54.0,1024.0,1.4,0.0,3,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,LEC,Ferrari,Q3,76.435,5.0,26.438,17.541,32.456,2.0,SOFT,True,287.0,317.0,304.0,322.0,18.8,34.6,54.0,1024.0,1.4,0.0,3,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,PIA,McLaren,Q3,76.572,6.0,26.494,17.443,32.635,2.0,SOFT,True,288.0,316.0,304.0,321.0,18.8,34.6,54.0,1024.0,1.4,0.0,3,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,RUS,Mercedes,Q3,76.724,7.0,26.501,17.502,32.721,3.0,SOFT,True,286.0,314.0,306.0,320.0,18.8,34.6,54.0,1024.0,1.4,0.0,3,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,TSU,RB,Q3,76.788,8.0,26.513,17.507,32.768,2.0,SOFT,True,286.0,317.0,304.0,322.0,18.8,34.6,54.0,1024.0,1.4,0.0,3,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,STR,Aston Martin,Q3,77.072,9.0,26.513,17.505,33.054,4.0,SOFT,True,285.0,317.0,304.0,324.0,18.8,34.6,54.0,1024.0,1.4,0.0,3,0
2024,3,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2024,ALO,Aston Martin,Q3,77.552,10.0,26.838,17.555,33.159,3.0,SOFT,True,285.0,320.0,306.0,323.0,18.8,34.6,54.0,1024.0,1.4,0.0,3,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,VER,Red Bull Racing,Q1,88.866,1.0,31.091,40.1,17.675,2.0,SOFT,True,286.0,299.0,266.0,297.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,ALO,Aston Martin,Q1,89.254,5.0,31.136,40.272,17.846,2.0,SOFT,True,285.0,300.0,265.0,296.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,PER,Red Bull Racing,Q1,89.303,2.0,31.255,40.218,17.83,2.0,SOFT,True,286.0,299.0,267.0,297.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,LEC,Ferrari,Q1,89.338,8.0,31.452,40.084,17.802,2.0,SOFT,True,284.0,297.0,263.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,PIA,McLaren,Q1,89.425,6.0,31.253,40.367,17.805,2.0,SOFT,True,284.0,299.0,263.0,296.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,SAI,Ferrari,Q1,89.513,4.0,31.369,40.292,17.852,2.0,SOFT,True,285.0,298.0,264.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,NOR,McLaren,Q1,89.536,3.0,31.234,40.517,17.785,2.0,SOFT,True,283.0,298.0,262.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,BOT,Kick Sauber,Q1,89.602,13.0,31.509,40.359,17.734,2.0,SOFT,True,282.0,295.0,262.0,293.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,HAM,Mercedes,Q1,89.661,7.0,31.408,40.427,17.826,2.0,SOFT,True,284.0,300.0,264.0,297.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,RIC,RB,Q1,89.727,11.0,31.39,40.518,17.819,2.0,SOFT,True,284.0,298.0,263.0,297.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,TSU,RB,Q1,89.775,10.0,31.358,40.621,17.796,2.0,SOFT,True,284.0,299.0,264.0,297.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,RUS,Mercedes,Q1,89.799,9.0,31.679,40.338,17.782,2.0,SOFT,True,282.0,301.0,263.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,OCO,Alpine,Q1,89.811,15.0,31.505,40.456,17.85,2.0,SOFT,True,286.0,298.0,264.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,HUL,Haas F1 Team,Q1,89.821,12.0,31.676,40.394,17.751,2.0,SOFT,True,288.0,302.0,266.0,299.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,ALB,Williams,Q1,89.963,14.0,31.584,40.602,17.777,2.0,SOFT,True,285.0,302.0,264.0,299.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,STR,Aston Martin,Q1,90.024,16.0,31.498,40.546,17.98,2.0,SOFT,True,282.0,297.0,262.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,GAS,Alpine,Q1,90.119,17.0,31.468,40.662,17.989,2.0,SOFT,True,285.0,297.0,261.0,294.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,MAG,Haas F1 Team,Q1,90.131,18.0,31.786,40.482,17.863,2.0,SOFT,True,287.0,302.0,266.0,298.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,SAR,Williams,Q1,90.139,19.0,31.744,40.542,17.853,2.0,SOFT,True,284.0,303.0,264.0,298.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,ZHO,Kick Sauber,Q1,90.143,20.0,31.685,40.487,17.971,2.0,SOFT,True,282.0,295.0,263.0,293.0,17.5,26.7,58.0,1013.8,1.6,0.0,1,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,VER,Red Bull Racing,Q2,88.74,1.0,31.063,40.056,17.621,2.0,SOFT,True,286.0,298.0,265.0,296.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,PER,Red Bull Racing,Q2,88.752,2.0,31.047,40.008,17.697,2.0,SOFT,True,286.0,298.0,266.0,298.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,HAM,Mercedes,Q2,88.887,7.0,31.11,40.05,17.727,2.0,SOFT,True,284.0,297.0,263.0,294.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,NOR,McLaren,Q2,88.94,3.0,30.996,40.23,17.714,2.0,SOFT,True,285.0,300.0,259.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,ALO,Aston Martin,Q2,89.082,5.0,31.142,40.179,17.761,2.0,SOFT,True,285.0,300.0,265.0,296.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,SAI,Ferrari,Q2,89.099,4.0,31.203,40.174,17.722,2.0,SOFT,True,286.0,298.0,264.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,RUS,Mercedes,Q2,89.14,9.0,31.33,40.092,17.718,2.0,SOFT,True,283.0,298.0,264.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,PIA,McLaren,Q2,89.148,6.0,31.02,40.271,17.857,2.0,SOFT,True,286.0,300.0,263.0,298.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,LEC,Ferrari,Q2,89.196,8.0,31.246,40.093,17.857,2.0,SOFT,True,285.0,298.0,263.0,297.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,TSU,RB,Q2,89.417,10.0,31.283,40.423,17.711,2.0,SOFT,True,285.0,299.0,264.0,297.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,RIC,RB,Q2,89.472,11.0,31.352,40.402,17.718,2.0,SOFT,True,285.0,297.0,264.0,296.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,HUL,Haas F1 Team,Q2,89.494,12.0,31.558,40.238,17.698,2.0,SOFT,True,289.0,302.0,267.0,300.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,BOT,Kick Sauber,Q2,89.593,13.0,31.357,40.478,17.758,2.0,SOFT,True,283.0,294.0,263.0,293.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,ALB,Williams,Q2,89.714,14.0,31.617,40.381,17.716,2.0,SOFT,True,285.0,302.0,265.0,299.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,OCO,Alpine,Q2,89.816,15.0,31.474,40.481,17.861,2.0,SOFT,True,287.0,298.0,264.0,296.0,17.5,26.7,58.0,1013.8,1.6,0.0,2,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,VER,Red Bull Racing,Q3,88.197,1.0,30.777,39.85,17.57,2.0,SOFT,True,285.0,297.0,264.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,3,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,PER,Red Bull Racing,Q3,88.263,2.0,30.846,39.763,17.654,2.0,SOFT,True,286.0,300.0,263.0,297.0,17.5,26.7,58.0,1013.8,1.6,0.0,3,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,NOR,McLaren,Q3,88.489,3.0,30.8,40.039,17.65,2.0,SOFT,True,284.0,298.0,263.0,294.0,17.5,26.7,58.0,1013.8,1.6,0.0,3,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,SAI,Ferrari,Q3,88.682,4.0,30.968,39.989,17.725,2.0,SOFT,True,286.0,296.0,264.0,294.0,17.5,26.7,58.0,1013.8,1.6,0.0,3,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,ALO,Aston Martin,Q3,88.686,5.0,30.964,40.027,17.695,2.0,SOFT,True,284.0,299.0,264.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,3,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,PIA,McLaren,Q3,88.76,6.0,30.837,40.227,17.696,2.0,SOFT,True,286.0,296.0,263.0,294.0,17.5,26.7,58.0,1013.8,1.6,0.0,3,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,HAM,Mercedes,Q3,88.766,7.0,30.915,40.156,17.695,2.0,SOFT,True,285.0,297.0,264.0,293.0,17.5,26.7,58.0,1013.8,1.6,0.0,3,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,LEC,Ferrari,Q3,88.786,8.0,31.109,39.866,17.811,2.0,SOFT,True,285.0,295.0,263.0,295.0,17.5,26.7,58.0,1013.8,1.6,0.0,3,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,RUS,Mercedes,Q3,89.008,9.0,31.181,40.123,17.704,2.0,SOFT,True,284.0,299.0,264.0,294.0,17.5,26.7,58.0,1013.8,1.6,0.0,3,0
2024,4,FORMULA 1 MSC CRUISES JAPANESE GRAND PRIX 2024,TSU,RB,Q3,89.413,10.0,31.318,40.248,17.847,2.0,SOFT,True,285.0,299.0,263.0,298.0,17.5,26.7,58.0,1013.8,1.6,0.0,3,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,VER,Red Bull Racing,Q1,94.742,1.0,25.242,28.52,40.98,5.0,SOFT,False,279.0,271.0,259.0,334.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,LEC,Ferrari,Q1,94.797,6.0,25.342,28.44,41.015,2.0,SOFT,True,278.0,273.0,265.0,330.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,NOR,McLaren,Q1,94.842,4.0,25.223,28.546,41.073,2.0,SOFT,True,277.0,270.0,267.0,327.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,SAI,Ferrari,Q1,94.97,7.0,25.354,28.511,41.105,2.0,SOFT,True,278.0,273.0,264.0,332.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,PIA,McLaren,Q1,95.014,5.0,25.176,28.553,41.285,2.0,SOFT,True,272.0,271.0,265.0,328.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,HUL,Haas F1 Team,Q1,95.068,9.0,25.121,28.877,41.07,2.0,SOFT,True,282.0,275.0,266.0,336.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,RUS,Mercedes,Q1,95.084,8.0,25.211,28.808,41.065,2.0,SOFT,True,278.0,274.0,266.0,333.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,ALO,Aston Martin,Q1,95.116,3.0,25.287,28.656,41.173,2.0,SOFT,True,276.0,273.0,265.0,333.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,BOT,Kick Sauber,Q1,95.169,10.0,25.264,28.543,41.362,2.0,SOFT,True,278.0,273.0,260.0,330.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,GAS,Alpine,Q1,95.287,15.0,25.167,28.764,41.356,2.0,SOFT,True,277.0,270.0,262.0,329.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,STR,Aston Martin,Q1,95.334,11.0,25.059,28.673000000000002,41.602,2.0,SOFT,True,280.0,274.0,266.0,336.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,OCO,Alpine,Q1,95.356,13.0,25.1,28.691,41.565,2.0,SOFT,True,277.0,270.0,264.0,328.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,ALB,Williams,Q1,95.384,14.0,25.117,28.803,41.464,2.0,SOFT,True,280.0,273.0,270.0,334.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,RIC,RB,Q1,95.443,12.0,25.331,28.812,41.3,2.0,SOFT,True,278.0,273.0,266.0,334.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,PER,Red Bull Racing,Q1,95.457,2.0,25.371,28.791,41.295,4.0,SOFT,False,279.0,269.0,268.0,333.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,ZHO,Kick Sauber,Q1,95.505,16.0,25.416,28.766,41.323,2.0,SOFT,True,279.0,272.0,264.0,332.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,MAG,Haas F1 Team,Q1,95.516,17.0,25.204,28.893,41.419,2.0,SOFT,True,282.0,273.0,261.0,334.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,HAM,Mercedes,Q1,95.573,18.0,25.246,28.639,41.688,2.0,SOFT,True,278.0,273.0,266.0,330.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,TSU,RB,Q1,95.746,19.0,25.244,28.963,41.539,2.0,SOFT,True,277.0,271.0,265.0,333.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,SAR,Williams,Q1,96.358,20.0,25.582,29.066,41.71,2.0,SOFT,True,276.0,271.0,267.0,330.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,1,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,VER,Red Bull Racing,Q2,93.794,1.0,25.013,28.227,40.554,2.0,SOFT,True,277.0,273.0,269.0,331.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,PER,Red Bull Racing,Q2,94.026,2.0,24.91,28.376,40.74,2.0,SOFT,True,278.0,272.0,270.0,333.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,SAI,Ferrari,Q2,94.368,7.0,25.044,28.463,40.861,2.0,SOFT,True,278.0,273.0,263.0,331.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,LEC,Ferrari,Q2,94.399,6.0,25.147,28.466,40.786,2.0,SOFT,True,278.0,272.0,266.0,331.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,NOR,McLaren,Q2,94.46,4.0,24.984,28.345,41.131,2.0,SOFT,True,277.0,274.0,268.0,330.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,RUS,Mercedes,Q2,94.609,8.0,25.171,28.415,41.023,2.0,SOFT,True,277.0,274.0,266.0,329.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,ALO,Aston Martin,Q2,94.652,3.0,24.938,28.545,41.169,2.0,SOFT,True,277.0,272.0,268.0,333.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,PIA,McLaren,Q2,94.659,5.0,24.996,28.374,41.289,2.0,SOFT,True,275.0,273.0,266.0,328.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,HUL,Haas F1 Team,Q2,94.667,9.0,25.024,28.571,41.072,2.0,SOFT,True,280.0,274.0,262.0,333.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,BOT,Kick Sauber,Q2,94.769,10.0,25.041,28.705,41.023,2.0,SOFT,True,277.0,272.0,262.0,330.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,STR,Aston Martin,Q2,94.838,11.0,25.08,28.604,41.154,2.0,SOFT,True,279.0,273.0,267.0,333.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,RIC,RB,Q2,94.934,12.0,25.114,28.755,41.065,2.0,SOFT,True,278.0,272.0,267.0,332.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,OCO,Alpine,Q2,95.223,13.0,25.183,28.737,41.303,2.0,SOFT,True,276.0,271.0,265.0,327.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,ALB,Williams,Q2,95.241,14.0,25.251,28.874,41.116,2.0,SOFT,True,278.0,272.0,268.0,334.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,GAS,Alpine,Q2,95.463,15.0,25.217,28.942,41.304,2.0,SOFT,True,275.0,268.0,263.0,327.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,2,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,VER,Red Bull Racing,Q3,93.66,1.0,24.981,28.168,40.511,2.0,SOFT,True,279.0,272.0,270.0,333.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,3,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,PER,Red Bull Racing,Q3,93.982,2.0,25.032,28.29,40.66,2.0,SOFT,True,279.0,272.0,269.0,334.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,3,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,ALO,Aston Martin,Q3,94.148,3.0,25.057,28.308,40.783,2.0,SOFT,True,277.0,273.0,269.0,333.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,3,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,NOR,McLaren,Q3,94.165,4.0,25.041,28.38,40.744,2.0,SOFT,True,279.0,273.0,269.0,329.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,3,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,PIA,McLaren,Q3,94.273,5.0,25.084,28.263,40.926,2.0,SOFT,True,277.0,273.0,268.0,328.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,3,0
2024,5,FORMULA 1 LENOVO CHINESE GRAND PRIX 2024,LEC,Ferrari,Q3,94.289,6.0,25.305,28.241,40.743,2.0,SOFT,True,278.0,274.0,265.0,330.0,22.1,34.150000000000006,55.0,1007.4,1.7,0.0,3,0
