Year,Round,Circuit,Driver,Team,SubSession,LapTime_s,GridPosition,Sector1_s,Sector2_s,Sector3_s,TyreLife,Compound,FreshTyre,SpeedI1,SpeedI2,SpeedFL,SpeedST,AirTemp_C,TrackTemp_C,Humidity_pct,Pressure_hPa,WindSpeed_ms,Rainfall,FP1_s,FP2_s,FP3_s,IsSprintWeekend,SubSession_ord,Wet
2022,2,SAUDI ARABIAN GRAND PRIX,GAS,Racing Bulls,Q3,89.254,9.0,32.698,28.586,27.97,5.0,SOFT,False,285.0,323.0,302.0,328.0,23.4,25.3,59.0,1014.5,3.0,0.0,91.317,90.963,90.148,0,3,0
2022,2,SAUDI ARABIAN GRAND PRIX,MAG,Haas F1 Team,Q3,89.588,10.0,32.765,28.706,28.117,7.0,SOFT,False,284.0,325.0,299.0,330.0,23.4,25.3,59.0,1014.5,3.0,0.0,124.638,92.344,90.262,0,3,0
2022,3,AUSTRALIAN GRAND PRIX,VER,Red Bull Racing,Q1,78.58,2.0,27.091,17.866,33.623,6.0,SOFT,True,281.0,303.0,299.0,318.0,23.2,29.1,57.0,1017.4,1.1,0.0,80.626,79.223,79.809,0,1,0
2022,3,AUSTRALIAN GRAND PRIX,PER,Red Bull Racing,Q1,78.834,3.0,27.198,17.946,33.69,6.0,SOFT,True,283.0,304.0,302.0,322.0,23.2,29.1,57.0,1017.4,1.1,0.0,80.399,79.658,79.265,0,1,0
2022,3,AUSTRALIAN GRAND PRIX,LEC,Ferrari,Q1,78.881,1.0,27.152,17.935,33.794,4.0,SOFT,True,283.0,301.0,298.0,310.0,23.2,29.1,57.0,1017.4,1.1,0.0,80.377,78.978,79.249,0,1,0
2022,3,AUSTRALIAN GRAND PRIX,SAI,Ferrari,Q1,78.983,9.0,27.213,18.025,33.745,6.0,SOFT,True,281.0,296.0,298.0,310.0,23.2,29.1,57.0,1017.4,1.1,0.0,79.806,79.376,79.419,0,1,0
2022,3,AUSTRALIAN GRAND PRIX,ALO,Alpine,Q1,79.192,10.0,27.193,17.86,34.139,4.0,SOFT,True,283.0,305.0,301.0,320.0,23.2,29.1,57.0,1017.4,1.1,0.0,81.229,79.537,79.275,0,1,0
2022,3,AUSTRALIAN GRAND PRIX,BOT,Kick Sauber,Q1,79.251,12.0,27.193,18.019,34.039,4.0,SOFT,True,283.0,304.0,300.0,314.0,23.2,29.1,57.0,1017.4,1.1,0.0,81.247,80.055,80.008,0,1,0
2022,3,AUSTRALIAN GRAND PRIX,NOR,McLaren,Q1,79.28,4.0,27.145,18.133,34.002,5.0,SOFT,True,278.0,294.0,296.0,312.0,23.2,29.1,57.0,1017.4,1.1,0.0,80.878,80.1,79.117,0,1,0
2022,3,AUSTRALIAN GRAND PRIX,HAM,Mercedes,Q1,79.401,5.0,27.163,18.116,34.122,5.0,SOFT,True,278.0,292.0,295.0,312.0,23.2,29.1,57.0,1017.4,1.1,0.0,81.027,80.521,79.896,0,1,0
